desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
3 Dormitorios en Buceo,240000,130,https://www.gallito.com.uy/casa-venta-buceo-4-dorm-garage-amplia-jardin-inmuebles-18087579,-34.88792,-56.14173,3 Dormitorios,Buceo,Buceo,9.0,1846.1538461538462
Más de 4 dormitorios en Union,240000,170,https://www.gallito.com.uy/casas-en-venta-inmuebles-19698381,,,Más de 4 dormitorios,Union,Unión,23.0,1411.764705882353
3 Dormitorios en Malvin,240000,80,https://www.gallito.com.uy/asamblea-casi-candelaria-comoda-luminosa-si-banco-inmuebles-16871018,-34.8904,-56.11165,3 Dormitorios,Malvin,Malvín,11.0,3000.0
3 Dormitorios en Brazo Oriental,240000,280,https://www.gallito.com.uy/venta-casa-en-brazo-oriental-3-dormitorios-inmuebles-18800656,-32.87555,-56.02015,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,857.1428571428571
3 Dormitorios en Cordon,240000,131,https://www.gallito.com.uy/casa-en-cordon-3-dormitorios-inmuebles-19498340,-34.90721,-56.19027,3 Dormitorios,Cordon,Cordón,4.0,1832.0610687022902
3 Dormitorios en Parque Rodo,240000,100,https://www.gallito.com.uy/juan-paullier-y-canelones-inmuebles-17546404,,,3 Dormitorios,Parque Rodo,Parque Rodó,6.0,2400.0
2 Dormitorios en Puerto Buceo,240000,70,https://www.gallito.com.uy/casa-puerto-buceo-inmuebles-17695619,-34.90125,-56.13067,2 Dormitorios,Puerto Buceo,Buceo,9.0,3428.5714285714284
2 Dormitorios en Buceo,240000,200,https://www.gallito.com.uy/morlac-vende-200m2-3dorm-bños-bbcoa-gge-uss-240000-inmuebles-18211128,,,2 Dormitorios,Buceo,Buceo,9.0,1200.0
4 Dormitorios en Jacinto Vera,240000,140,https://www.gallito.com.uy/elegante-amplia-punto-cservicios-inmuebles-19360884,-34.87225,-56.16998,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1714.2857142857142
2 Dormitorios en Malvin,240000,85,https://www.gallito.com.uy/casa-malvin-espacio-para-2-autos-fondo-potencial-azotea-inmuebles-19260734,-34.89005,-56.11048,2 Dormitorios,Malvin,Malvín,11.0,2823.529411764706
4 Dormitorios en Melilla,240000,160,https://www.gallito.com.uy/venta-chacra-melilla-inmuebles-19918193,-34.77273,-56.25262,4 Dormitorios,Melilla,"Lezica, Melilla",60.0,1500.0
2 Dormitorios en Buceo,240000,105,https://www.gallito.com.uy/casa-venta-buceo-2-domritorios-garaje-usd-240000-inmuebles-19496696,-34.89684,-56.11984,2 Dormitorios,Buceo,Buceo,9.0,2285.714285714286
3 Dormitorios en Parque Batlle,240000,130,https://www.gallito.com.uy/campbell-entre-bosch-y-pouey-inmuebles-19398668,-34.89934,-56.16093,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1846.1538461538462
3 Dormitorios en Brazo Oriental,240000,200,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-14372092,-34.86028,-56.17767,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1200.0
3 Dormitorios en Punta Gorda,240000,99,https://www.gallito.com.uy/casa-malvin-jardin-al-frente-patio-balcon-gge-a-1-de-inmuebles-19259113,-34.88858,-56.09434,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2424.242424242424
1 Ambiente en La Blanqueada,240000,137,https://www.gallito.com.uy/reservado-casa-la-blanqueada-3-dorm-2-baños-fondo-gge-inmuebles-18762226,-34.88792,-56.15242,1 Ambiente,La Blanqueada,La Blanqueada,47.0,1751.8248175182482
2 Dormitorios en Pocitos,240000,115,https://www.gallito.com.uy/casa-de-2-dormitorios-2-baños-patio-y-garaje-inmuebles-14357942,-34.90363,-56.14219,2 Dormitorios,Pocitos,Pocitos,8.0,2086.9565217391305
3 Dormitorios en La Comercial,240000,180,https://www.gallito.com.uy/casa-3-dormitorios-en-la-comercial-inmuebles-15083060,-34.89119,-56.17225,3 Dormitorios,La Comercial,La Comercial,49.0,1333.3333333333333
3 Dormitorios en Jacinto Vera,240000,120,https://www.gallito.com.uy/casa-padron-unico-impecable-inmuebles-19697727,-34.87514,-56.17027,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,2000.0
3 Dormitorios en Malvin Norte,240000,220,https://www.gallito.com.uy/venta-casa-sevilla-malvin-inmuebles-19379619,-34.88464,-56.1242,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,1090.909090909091
3 Dormitorios en Reducto,240000,130,https://www.gallito.com.uy/venta-apartamento-de-3-dormitorios-en-reducto-inmuebles-18553842,-32.87555,-56.02015,3 Dormitorios,Reducto,Reducto,42.0,1846.1538461538462
3 Dormitorios en Union,240000,75,https://www.gallito.com.uy/amplia-comoda-con-gran-cochera-y-potencial-inmuebles-18217828,-34.88658,-56.12589,3 Dormitorios,Union,Unión,23.0,3200.0
Más de 4 dormitorios en Parque Batlle,240000,147,https://www.gallito.com.uy/p-unico-en-excelente-punto-a-pasos-de-tres-cruces-inmuebles-14865290,-34.89443,-56.16482,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1632.6530612244899
2 Dormitorios en Buceo,240000,105,https://www.gallito.com.uy/casa-venta-buceo-2-dormitorios-garaje-usd-240000-inmuebles-19496806,-34.89684,-56.11984,2 Dormitorios,Buceo,Buceo,9.0,2285.714285714286
Más de 4 dormitorios en Tres Cruces,240000,147,https://www.gallito.com.uy/excelente-punto-a-pasos-de-la-terminal-tres-cruces-inmuebles-14865264,-34.8944,-56.16452,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,1632.6530612244899
2 Dormitorios en Parque Batlle,240000,86,https://www.gallito.com.uy/proximo-al-estadio-inmuebles-19285387,-34.89468,-56.14793,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2790.6976744186045
Más de 4 dormitorios en Bella Vista,240000,198,https://www.gallito.com.uy/casa-padron-unico-2-plantas-2-casas-fondo-deposito-inmuebles-19393342,-34.87567,-56.19589,Más de 4 dormitorios,Bella Vista,,,1212.121212121212
4 Dormitorios en La Comercial,240000,210,https://www.gallito.com.uy/venta-casa-3-dormitorios-la-comercial-inmuebles-16821284,-34.89624,-56.17368,4 Dormitorios,La Comercial,La Comercial,49.0,1142.857142857143
3 Dormitorios en Parque Batlle,240000,130,https://www.gallito.com.uy/campbell-entre-bosch-y-pouey-inmuebles-19616813,-34.89934,-56.16093,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1846.1538461538462
3 Dormitorios en La Blanqueada,240000,200,https://www.gallito.com.uy/preciosa-super-luminosa-y-con-excelente-metraje-inmuebles-18754321,-34.87525,-56.15181,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1200.0
3 Dormitorios en Buceo,240000,130,https://www.gallito.com.uy/venta-casa-2-dormitorios-y-consultorio-garaje-buceo-inmuebles-19985064,-34.89391,-56.13655,3 Dormitorios,Buceo,Buceo,9.0,1846.1538461538462
Más de 4 dormitorios en Tres Cruces,240000,112,https://www.gallito.com.uy/punico-en-excelente-punto-sobre-avdaa-pasos-de-tres-cruces-inmuebles-14865141,-34.8944,-56.16469,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0,2142.8571428571427
2 Dormitorios en Pocitos,240000,115,https://www.gallito.com.uy/buena-propiedad-en-padron-unico-actualmente-arrendada-inmuebles-14754642,,,2 Dormitorios,Pocitos,Pocitos,8.0,2086.9565217391305
Más de 4 dormitorios en Prado,240000,130,https://www.gallito.com.uy/casa-mas-apartamento-completa-si-banco-inmuebles-16871144,-34.84533,-56.19445,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,1846.1538461538462
3 Dormitorios en Buceo,240000,116,https://www.gallito.com.uy/venta-casa-tres-dormitorios-buceo-inmuebles-19951260,-34.89881,-56.13483,3 Dormitorios,Buceo,Buceo,9.0,2068.9655172413795
3 Dormitorios en Brazo Oriental,240000,107,https://www.gallito.com.uy/imperdible-a-mts-de-nuevo-centro-shopping-con-garaje-pati-inmuebles-19258823,-34.86506,-56.16998,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,2242.9906542056074
2 Dormitorios en Carrasco,240000,140,https://www.gallito.com.uy/venta-casa-jardin-patio-cparrillero-garaje-carrasco-sur-inmuebles-18625634,-34.88736,-56.0768,2 Dormitorios,Carrasco,Carrasco,14.0,1714.2857142857142
2 Dormitorios en Malvin,240000,74,https://www.gallito.com.uy/venta-casa-malvin-dos-dormitorios-padron-unico-cochera-inmuebles-19295905,-34.88796,-56.11444,2 Dormitorios,Malvin,Malvín,11.0,3243.2432432432433
3 Dormitorios en Buceo,240000,32,https://www.gallito.com.uy/proxramon-anador-inmuebles-16347984,,,3 Dormitorios,Buceo,Buceo,9.0,7500.0
2 Dormitorios en Punta Carretas,240000,65,https://www.gallito.com.uy/venta-casa-2-dormitorios-punta-carretas-inmuebles-18979078,-34.94646,-56.11301,2 Dormitorios,Punta Carretas,Punta Carretas,7.0,3692.3076923076924
3 Dormitorios en Carrasco Norte,240000,120,https://www.gallito.com.uy/venta-ph-3-dorm-2-baños-garaje-carrasco-norte-inmuebles-18385299,-34.87452,-56.04952,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2000.0
Más de 4 dormitorios en Parque Batlle,240000,112,https://www.gallito.com.uy/p-unico-en-excelente-punto-sobre-av-a-pasos-de-tres-cruces-inmuebles-14865190,-34.89454,-56.16447,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2142.8571428571427
3 Dormitorios en Parque Batlle,240000,132,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-garaje-parque-batlle-buceo-inmuebles-19985065,-34.89392,-56.13668,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1818.1818181818182
3 Dormitorios en Malvin,240000,99,https://www.gallito.com.uy/casa-malvin-jardin-al-frente-patio-balcon-gge-a-1-de-inmuebles-19259111,-34.88858,-56.09434,3 Dormitorios,Malvin,Malvín,11.0,2424.242424242424
Más de 4 dormitorios en Malvin Norte,240000,165,https://www.gallito.com.uy/oportunidad-dos-casas-en-un-mismo-padron-inmuebles-20060084,-34.86527,-56.12134,Más de 4 dormitorios,Malvin Norte,Malvín Norte,12.0,1454.5454545454545
4 Dormitorios en Brazo Oriental,240000,248,https://www.gallito.com.uy/oportunidad-casa-apartamento-galpon-inmuebles-19590875,-34.86192,-56.18469,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,967.741935483871
3 Dormitorios en Cordon,240000,86,https://www.gallito.com.uy/casa-en-venta-cordon-lars-inmuebles-18716939,-34.90531,-56.17717,3 Dormitorios,Cordon,Cordón,4.0,2790.6976744186045
3 Dormitorios en Prado,240000,125,https://www.gallito.com.uy/a-mts-de-cno-castro-proxima-a-avda-millan-inmuebles-16478599,-34.84937,-56.20065,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1920.0
Más de 4 dormitorios en Bella Vista,240000,165,https://www.gallito.com.uy/venta-casa-bella-vista-5-dormitorios-inmuebles-17996034,-34.87517,-56.20101,Más de 4 dormitorios,Bella Vista,,,1454.5454545454545
3 Dormitorios en Buceo,245000,220,https://www.gallito.com.uy/casa-en-ph-con-barbacoa-y-terraza-amplia-cochera-para-2-au-inmuebles-19260146,-34.8915,-56.13404,3 Dormitorios,Buceo,Buceo,9.0,1113.6363636363637
4 Dormitorios en La Comercial,245000,200,https://www.gallito.com.uy/interesante-amplia-con-renta-muy-buen-punto-cservicios-inmuebles-19715291,-34.88595,-56.16666,4 Dormitorios,La Comercial,La Comercial,49.0,1225.0
3 Dormitorios en Punta Carretas,245000,75,https://www.gallito.com.uy/hermoso-depto-en-venta-punta-carretas-2d-y-1-de-servicio-inmuebles-19879468,-34.9272,-56.15907,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,3266.6666666666665
4 Dormitorios en Tres Cruces,245000,200,https://www.gallito.com.uy/venta-casa-en-bv-artigas-y-garibaldi-inmuebles-19379630,-34.88557,-56.16623,4 Dormitorios,Tres Cruces,Tres Cruces,50.0,1225.0
3 Dormitorios en Pocitos,245000,87,https://www.gallito.com.uy/casa-pocitos-jardin-parrillero-estufa-contribucion-cu-inmuebles-19270304,-34.91365,-56.15844,3 Dormitorios,Pocitos,Pocitos,8.0,2816.0919540229884
Más de 4 dormitorios en Sayago,245000,182,https://www.gallito.com.uy/baldovino-sayago-prado-eduardo-pondal-y-millan-inmuebles-19653296,,,Más de 4 dormitorios,Sayago,Sayago,52.0,1346.1538461538462
3 Dormitorios en Brazo Oriental,245000,110,https://www.gallito.com.uy/hermoso-chalet-de-tejas-sobre-herrera-inmuebles-19775612,-34.86402,-56.17678,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,2227.2727272727275
3 Dormitorios en Otro,245000,136,https://www.gallito.com.uy/casa-venta-montevideo-imasuy-j-inmuebles-19488319,-34.91365,-56.15844,3 Dormitorios,Otro,,,1801.4705882352941
3 Dormitorios en Parque Batlle,245000,110,https://www.gallito.com.uy/prox-facveterinaria-inmuebles-15909177,,,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2227.2727272727275
3 Dormitorios en Prado,245000,250,https://www.gallito.com.uy/venta-casas-prado-3-dormitorios-jardin-barbacoa-garaje-inmuebles-18417895,-34.85589,-56.21184,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,980.0
3 Dormitorios en Cordon,245000,100,https://www.gallito.com.uy/a-refaccionar-azotea-y-patio-exclusivo-cparrillero-inmuebles-19258890,-34.89613,-56.17345,3 Dormitorios,Cordon,Cordón,4.0,2450.0
4 Dormitorios en Prado,245000,213,https://www.gallito.com.uy/ifer&olivera-cno-castro-esq-emancipacion-inmuebles-20041248,-34.85558,-56.21147,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1150.2347417840376
3 Dormitorios en Parque Batlle,245000,220,https://www.gallito.com.uy/casa-en-ph-con-barbacoa-y-terraza-amplia-cochera-para-2-au-inmuebles-19260147,-34.8915,-56.13404,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1113.6363636363637
4 Dormitorios en Prado,245000,122,https://www.gallito.com.uy/venta-casa-el-prado-4-dormitorios-para-actualizar-inmuebles-19629374,-34.86643,-56.19535,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,2008.1967213114754
3 Dormitorios en Nuevo Paris,245000,240,https://www.gallito.com.uy/venta-importante-casa-en-nuevo-paris-inmuebles-19295455,-34.85345,-56.227,3 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1020.8333333333334
3 Dormitorios en Punta Gorda,245000,80,https://www.gallito.com.uy/venta-casa-3-dormitorios-punta-gorda-inmuebles-19015646,-34.88642,-56.09478,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,3062.5
3 Dormitorios en Carrasco Norte,245000,117,https://www.gallito.com.uy/casa-apto-jardin-fondo-parrillero-gge-y-mucho-mas-inmuebles-19391912,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2094.017094017094
3 Dormitorios en Buceo,245000,159,https://www.gallito.com.uy/casa-a-la-venta-3-dormitorios-buceo-inmuebles-19142755,-34.89159,-56.1338,3 Dormitorios,Buceo,Buceo,9.0,1540.880503144654
3 Dormitorios en Buceo,245000,90,https://www.gallito.com.uy/venta-casa-3-dormitorios-buceo-inmuebles-19102230,-34.8971,-56.13971,3 Dormitorios,Buceo,Buceo,9.0,2722.222222222222
3 Dormitorios en Buceo,245000,135,https://www.gallito.com.uy/casa-buceo-inmuebles-19231900,-34.89137,-56.13408,3 Dormitorios,Buceo,Buceo,9.0,1814.8148148148148
4 Dormitorios en Tres Cruces,245000,200,https://www.gallito.com.uy/renta-ya-venta-casa-tres-cruces-ideal-inversionista-inmuebles-15011146,-34.89546,-56.16473,4 Dormitorios,Tres Cruces,Tres Cruces,50.0,1225.0
3 Dormitorios en Pocitos,245000,230,https://www.gallito.com.uy/gran-casa-en-esquina-sobre-calle-gestido-inmuebles-17100077,,,3 Dormitorios,Pocitos,Pocitos,8.0,1065.2173913043478
3 Dormitorios en Carrasco,245000,117,https://www.gallito.com.uy/pu-casa-apto-jardin-fondo-parrillero-gge-y-mucho-mas-inmuebles-19392141,,,3 Dormitorios,Carrasco,Carrasco,14.0,2094.017094017094
3 Dormitorios en Buceo,245000,108,https://www.gallito.com.uy/venta-3-dormitorios-doble-garaje-a-pasos-de-rambla-buceo-inmuebles-19751289,,,3 Dormitorios,Buceo,Buceo,9.0,2268.5185185185187
3 Dormitorios en Prado,245000,70,https://www.gallito.com.uy/villa-savoia-casas-en-barrio-privado-inmuebles-16401899,-34.8625,-56.19911,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,3500.0
3 Dormitorios en Buceo,245000,180,https://www.gallito.com.uy/oportunidad-3-o-mas-dorm-cohcera-y-hermoso-fondo-inmuebles-16445665,-34.88592,-56.12783,3 Dormitorios,Buceo,Buceo,9.0,1361.111111111111
3 Dormitorios en Tres Cruces,245000,150,https://www.gallito.com.uy/venta-casa-padron-ünico-3-dormitorios-garaje-parrillero-inmuebles-13663594,-34.89595,-56.16612,3 Dormitorios,Tres Cruces,Tres Cruces,50.0,1633.3333333333333
3 Dormitorios en Buceo,245000,200,https://www.gallito.com.uy/oportunidad-3-o-mas-dorm-cohcera-y-hermoso-fondo-inmuebles-16466435,,,3 Dormitorios,Buceo,Buceo,9.0,1225.0
4 Dormitorios en Malvin,245000,110,https://www.gallito.com.uy/segura-donde-termina-malvin-y-empieza-punta-gorda-cochera-inmuebles-19599771,-34.88488,-56.0889,4 Dormitorios,Malvin,Malvín,11.0,2227.2727272727275
3 Dormitorios en La Blanqueada,245000,135,https://www.gallito.com.uy/excel-ubicacion-a-50-mtrs-de-8-de-octubre-totalmente-rec-inmuebles-19258995,-34.87994,-56.14746,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1814.8148148148148
3 Dormitorios en La Blanqueada,245000,109,https://www.gallito.com.uy/amplia-y-luminosa-con-cochera-unicos-dueños-inmuebles-19492141,-34.87498,-56.16691,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2247.706422018349
3 Dormitorios en Pocitos,245000,136,https://www.gallito.com.uy/casa-venta-montevideo-pocitos-imasuy-j-inmuebles-19488318,-34.91365,-56.15844,3 Dormitorios,Pocitos,Pocitos,8.0,1801.4705882352941
3 Dormitorios en Buceo,245000,220,https://www.gallito.com.uy/vendo-casa-3-dormitorios-en-buceo-inmuebles-18297047,-34.89146,-56.13399,3 Dormitorios,Buceo,Buceo,9.0,1113.6363636363637
3 Dormitorios en Malvin,245000,160,https://www.gallito.com.uy/venta-casa-malvin-3-dormitorios-con-garaje-y-fondo-inmuebles-19552678,,,3 Dormitorios,Malvin,Malvín,11.0,1531.25
3 Dormitorios en Carrasco,245000,97,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-20046407,-34.88168,-56.07634,3 Dormitorios,Carrasco,Carrasco,14.0,2525.773195876289
4 Dormitorios en Parque Rodo,245000,148,https://www.gallito.com.uy/pu-sobre-pablo-de-maria-y-gonzalo-ramirez-inmuebles-20059536,-34.91123,-56.17033,4 Dormitorios,Parque Rodo,Parque Rodó,6.0,1655.4054054054054
3 Dormitorios en Parque Batlle,246000,160,https://www.gallito.com.uy/venta-casa-parque-batlle-tres-dormitorios-3-baños-garage-inmuebles-17906636,-34.89966,-56.14267,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1537.5
2 Dormitorios en Prado,247000,95,https://www.gallito.com.uy/casa-2-dormitorios-y-garaje-para-entrar-inmuebles-19302584,-34.86305,-56.20329,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,2600.0
3 Dormitorios en La Blanqueada,248000,125,https://www.gallito.com.uy/3-dormitorios-herrera-av-dr-luis-a-de-al-2100-inmuebles-19914553,-34.88759,-56.14872,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1984.0
3 Dormitorios en Cordon,248000,152,https://www.gallito.com.uy/casa-central-venta-casa-3-dormitorios-cordon-inmuebles-18281739,-34.90109,-56.16677,3 Dormitorios,Cordon,Cordón,4.0,1631.578947368421
4 Dormitorios en Ciudad Vieja,248000,160,https://www.gallito.com.uy/venta-hermosa-ph-de-epoca-impecable-y-con-renta-inmuebles-19825252,-34.90656,-56.2049,4 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,1550.0
3 Dormitorios en Malvin,249000,230,https://www.gallito.com.uy/malvin-excelente-lugar-inmuebles-17758376,-34.8948,-56.10248,3 Dormitorios,Malvin,Malvín,11.0,1082.608695652174
2 Dormitorios en La Blanqueada,249000,80,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-18965654,-34.87463,-56.16244,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,3112.5
2 Dormitorios en Carrasco,249000,160,https://www.gallito.com.uy/muy-buena-opcion-en-carrasco-norte-inmuebles-18499238,-34.87523,-56.04963,2 Dormitorios,Carrasco,Carrasco,14.0,1556.25
Más de 4 dormitorios en Carrasco Norte,249000,120,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-19200622,-34.87695,-56.06733,Más de 4 dormitorios,Carrasco Norte,Carrasco Norte,15.0,2075.0
Más de 4 dormitorios en Reducto,249000,204,https://www.gallito.com.uy/casa-reducto-inmuebles-16870843,-34.87722,-56.18741,Más de 4 dormitorios,Reducto,Reducto,42.0,1220.5882352941176
2 Dormitorios en Atahualpa,250000,153,https://www.gallito.com.uy/casa-en-montevideo-inmuebles-20108841,-34.87085,-56.18226,2 Dormitorios,Atahualpa,Atahualpa,43.0,1633.986928104575
Más de 4 dormitorios en Centro,250000,200,https://www.gallito.com.uy/venta-casa-6-dormitorios-azotea-cvista-despejada-en-centro-inmuebles-18535092,-34.91112,-56.18748,Más de 4 dormitorios,Centro,Centro,2.0,1250.0
3 Dormitorios en La Blanqueada,250000,105,https://www.gallito.com.uy/baldovino-la-blanqueada-joanico-y-mariano-moreno-inmuebles-18775106,,,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2380.9523809523807
3 Dormitorios en Colon,250000,100,https://www.gallito.com.uy/excelente-propiedad-en-colon-inmuebles-13393175,-34.80769,-56.22016,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,2500.0
Más de 4 dormitorios en Cordon,250000,130,https://www.gallito.com.uy/oportunidad-de-venta-casa-de-5-dorm-3-baños-en-cordon-inmuebles-20072718,,,Más de 4 dormitorios,Cordon,Cordón,4.0,1923.076923076923
