desc,valor,url,lat,lng
4 Dormitorios,U$S 345.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-mansa-punta-del-este-4-dormitor-inmuebles-20086807,,
3 Dormitorios - 200 m2,U$S 345.000,https://www.gallito.com.uy/venta-de-casa-en-lugano-punta-del-este-ref-3975-inmuebles-20100690,-34.93745,-54.93531
3 Dormitorios,U$S 345.000,https://www.gallito.com.uy/venta-casa-en-lugano-punta-del-este-3-dormitorios-inmuebles-19932292,,
4 Dormitorios - 164 m2,U$S 345.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-pinares-punta-del-este-inmuebles-17346532,-34.90634,-54.99108
Más de 4 dormitorios - 228 m2,U$S 345.000,https://www.gallito.com.uy/5-dormitorios-mansa-punta-del-este-inmuebles-19872221,-34.92515,-54.9466
3 Dormitorios,U$S 345.000,https://www.gallito.com.uy/chalet-en-venta-zona-lugano-inmuebles-19879823,,
3 Dormitorios,U$S 345.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-19896694,,
3 Dormitorios - 200 m2,U$S 345.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-punta-del-este-ref-3892-inmuebles-19862730,-34.93948,-54.92043
3 Dormitorios,U$S 348.000,https://www.gallito.com.uy/casa-en-la-barra-montoya-gary-otto-ref6311-inmuebles-17830081,,
3 Dormitorios - 185 m2,U$S 348.000,https://www.gallito.com.uy/casa-3-dormitorios-en-punta-del-este-ref-3820-inmuebles-19723945,-34.93971,-54.92187
3 Dormitorios - 185 m2,U$S 348.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-19817538,-34.93999,-54.92119
3 Dormitorios - 130 m2,U$S 348.000,https://www.gallito.com.uy/casa-en-punta-del-este-san-rafael-inmuebles-19760569,-34.9409,-54.92089
4 Dormitorios - 230 m2,U$S 349.000,https://www.gallito.com.uy/venta-casa-4-dormitorios-punta-del-este-inmuebles-19121940,,
3 Dormitorios,U$S 349.000,https://www.gallito.com.uy/casa-en-montoya-3-dormitorios-inmuebles-16395925,,
3 Dormitorios,U$S 349.000,https://www.gallito.com.uy/casa-en-montoya-3-dormitorios-inmuebles-17598113,,
3 Dormitorios,U$S 349.000,https://www.gallito.com.uy/golf-3-dormitorios-y-dependencia-inmuebles-17399871,,
3 Dormitorios,U$S 349.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-golf-punta-del-este-inmuebles-16906229,,
3 Dormitorios - 170 m2,U$S 349.000,https://www.gallito.com.uy/3-dormitorios-6-de-julio-de-1784-inmuebles-19872752,-34.92304,-54.96107
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-4-dormitorios-playa-mansa-punta-del-este-inmuebles-19712822,-34.955,-54.971
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-rebeca-negocios-inmobiliari-inmuebles-19339193,-34.93281,-54.94558
3 Dormitorios - 154 m2,U$S 350.000,https://www.gallito.com.uy/venta-casa-punta-del-este-rincon-del-indio-inmuebles-19862628,-34.92009,-54.89209
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-tiene-vista-inmuebles-20007516,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-montoya-4-dormitorios-inmuebles-17936451,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-la-penã­nsula-2-dormitorios-y-dependencia-de-servic-inmuebles-19404400,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-en-montoya-4-dormitorios-inmuebles-18517281,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-propiedadesuy-ref454-inmuebles-19647212,-34.92903,-54.94728
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-en-venta-en-rincon-del-indio-punta-del-este-inmuebles-19565101,,
Más de 4 dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-cantegril-5-dormitorios-inmuebles-19765907,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-tan-solo-50mts-del-mar-inmuebles-19759979,-34.955,-54.971
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/punta-del-este-zona-rincon-del-indio-inmuebles-18993293,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-montoya-4-dormitorios-inmuebles-19480679,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-en-rincon-del-indio-3-dormitorios-inmuebles-19898519,,
3 Dormitorios - 250 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3752-inmuebles-19560706,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-mansa-inmuebles-20135602,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-playa-mansa-punta-del-este-inmuebles-18924215,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-lugano-punta-del-este-inmuebles-20059775,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-montoya-4-dormitorios-inmuebles-18647047,-34.9103,-54.84868
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-mansa-punta-del-este-inmuebles-16906170,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/lindo-departamento-estilo-casa-en-venta-en-la-barra-inmuebles-18613029,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-estilo-minimalista-inmuebles-19851408,,
4 Dormitorios - 300 m2,U$S 350.000,https://www.gallito.com.uy/kosak-vta-casa-4-dorm-prox-mar-oportunidad-pdel-este-inmuebles-19661499,-34.90863,-54.99995
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-3-dormitorios-inmuebles-19498367,-34.93284,-54.9369
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-en-playa-mansa-3-dormitorios-inmuebles-18687985,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/alquiler-anual-casa-inmuebles-18960826,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/jardines-de-cordoba-casa-de-3-dormitorios-inmuebles-18391950,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19879891,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-muy-solida-a-pasos-del-mar-inmuebles-17644805,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/rincã³n-del-indio-casa-a-pocas-cuadras-del-mar-inmuebles-19787678,-34.955,-54.971
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-4-dormitorios-playa-mansa-punta-del-este-inmuebles-19708298,-34.955,-54.971
3 Dormitorios - 180 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-ref-3521-inmuebles-18954432,-34.93785,-54.94655
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-en-punta-del-este-a-pasos-del-mar-inmuebles-17393671,,
Más de 4 dormitorios - 220 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-ref-3852-inmuebles-19805160,-34.918,-54.97659
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-2-dormitorios-y-servicio-inmuebles-19544991,-34.93632,-54.93778
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-19848529,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-en-venta-en-rincon-del-indio-punta-del-este-inmuebles-19566660,,
3 Dormitorios - 160 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3591-inmuebles-19121937,-34.91146,-54.99526
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50-mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19624689,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/playa-mansa-inmuebles-20109277,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-estilo-minimalista-inmuebles-18602380,-34.91189,-54.86093
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-en-playa-mansa-punta-del-este-inmuebles-19898359,,
3 Dormitorios - 118 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-lugano-ref-3847-inmuebles-19804746,-34.9326,-54.92123
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-lugano-inmuebles-17597968,,
3 Dormitorios - 200 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-rincon-del-indio-ref-2875-inmuebles-20046168,-34.92257,-54.89795
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19238955,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/espectacular-casa-con-un-potencial-ãnico-en-zona-encantado-inmuebles-18613154,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-a-la-venta-punta-del-este-inmuebles-19894565,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-a-la-venta-3-dormitorios-en-rincon-del-indio-inmuebles-19715191,-34.955,-54.971
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-servicio-zona-rincon-del-indio-inmuebles-20109985,-34.955,-54.971
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-marli-3-dormitorios-parrillero-piscina-inmuebles-19897305,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-a-la-venta-punta-del-este-inmuebles-19849821,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-jardines-de-cordoba-inmuebles-20110403,-34.9223,-54.93078
3 Dormitorios - 250 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-16909235,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19623655,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-3-dormitorios-inmuebles-17750258,-34.93284,-54.9369
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-mansa-en-venta-inmuebles-19933126,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/hermosa-residencia-en-lugano-inmuebles-19011181,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-montoya-en-venta-inmuebles-19576377,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-en-playa-mansa-4-dormitorios-inmuebles-17644574,,
3 Dormitorios - 159 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-en-playa-brava-punta-del-este3960-inmuebles-20078312,-34.94452,-54.91645
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-ideal-para-vivir-todo-el-año-inmuebles-17364467,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-la-barra-a-la-venta-inmuebles-19890206,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-rincã³n-del-indio-inmuebles-19848441,,
3 Dormitorios - 130 m2,U$S 350.000,https://www.gallito.com.uy/apartamento-en-punta-del-este-ref-3546-inmuebles-20046822,-34.92601,-54.94854
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-en-playa-mansa-3-dormitorios-inmuebles-20036662,,
4 Dormitorios - 350 m2,U$S 350.000,https://www.gallito.com.uy/venta-casa-punta-del-este-pinares-inmuebles-18086483,-34.915,-54.97013
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19895766,,
4 Dormitorios - 129 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-punta-del-este-inmuebles-17696898,-34.93745,-54.93531
3 Dormitorios - 240 m2,U$S 350.000,https://www.gallito.com.uy/3-dormitorios-mansa-punta-del-este-inmuebles-19872074,-34.91564,-54.97832
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/espectacular-casa-en-la-zona-mansa-consulte-inmuebles-16821646,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19624939,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-parolin-propiedades-ref398-inmuebles-19641571,,
3 Dormitorios - 250 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-playa-mansa-punta-del-est-inmuebles-19558632,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-3-dormitorios-inmuebles-17750257,-34.91663,-54.94102
3 Dormitorios - 405 m2,U$S 350.000,https://www.gallito.com.uy/casa-3-dormitorios-en-playa-brava-punta-del-este-inmuebles-19270863,-34.92842,-54.89423
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19576989,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-en-zona-rincã³n-del-indio-punta-del-este-inmuebles-19688788,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/muy-linda-casa-en-zona-rincã³n-del-indio-punta-del-este-inmuebles-19843031,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-en-mansa-a-100-metros-del-mar-inmuebles-17864674,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-a-la-venta-en-playa-mansa-inmuebles-16507933,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-de-2-dormitorios-en-mansa-punta-del-este-inmuebles-16906133,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/espectacular-casa-en-punta-del-este-inmuebles-18966535,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-moderna-en-montoya-3-dorm-inmuebles-19584861,-34.91344,-54.85298
3 Dormitorios - 278 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-punta-del-este-2155-inmuebles-17401544,-34.918,-54.97659
Más de 4 dormitorios,U$S 350.000,https://www.gallito.com.uy/chalet-en-venta-parada-16-de-la-mansa-punta-del-este-inmuebles-19175054,-34.955,-54.971
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-playa-mansa-punta-del-este-inmuebles-20110095,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-mansa-en-venta-inmuebles-19197249,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/lugano-inmuebles-19163470,-34.93199,-54.93727
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-marli-3-dormitorios-parrillero-piscina-inmuebles-18601290,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-17750271,-34.92892,-54.9504
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/rincã³n-del-indio-casa-a-pocas-cuadras-del-mar-inmuebles-19979209,-34.955,-54.971
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-de-3-dormitorios-en-mansa-punta-del-este-inmuebles-19217265,-34.955,-54.971
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19896124,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/en-barrio-cerrado-inmuebles-20086471,,
3 Dormitorios - 170 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-jose-ignacio-inmuebles-19641256,-34.8357,-54.64665
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-lugano-inmuebles-19806653,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-brava-inmuebles-19249465,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-tiene-vista-inmuebles-19481105,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/ubicada-a-50mts-del-mar-muy-buen-estado-con-linda-vista-inmuebles-19851427,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-playa-mansa-punta-del-este-inmuebles-19014472,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-playa-mansa-a-la-venta-inmuebles-16507931,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-barrio-privado-consulte-inmuebles-19980069,-34.92738,-54.93881
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/lugano-ideal-para-vivir-todo-el-aã±o-600-inmuebles-19806572,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-18373555,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-zona-brava-inmuebles-18411103,-34.91854,-54.88458
3 Dormitorios - 220 m2,U$S 350.000,https://www.gallito.com.uy/venta-casa-mansa-punta-del-este-inmuebles-19386096,-34.92853,-54.94705
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-playa-mansa-3-dormitorios-inmuebles-19758065,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-rincã³n-del-indio-inmuebles-19848962,,
3 Dormitorios - 159 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-en-punta-del-este-ref-3807-inmuebles-19653358,-34.92884,-54.89363
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/aranjuez-inmuebles-20109912,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-inmuebles-18678284,,
4 Dormitorios - 260 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3488-inmuebles-18845194,-34.92171,-54.93715
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/exelente-casa-con-3-dormitorios-en-suite-amplios-ambiente-inmuebles-20109263,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-inmuebles-20040965,,
4 Dormitorios - 231 m2,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-18311757,-34.90745,-55.01499
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/linda-casa-a-pasos-del-mar-inmuebles-19849001,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-e-venta-a-una-cuadra-del-mar-inmuebles-17910918,,
Más de 4 dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-la-barra-montoya-gary-otto-ref6312-inmuebles-17830092,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-zona-mansa-punta-del-este-con-renta-inmuebles-18613659,,
2 Dormitorios - 139 m2,U$S 350.000,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-en-san-rafael-ref-2673-inmuebles-17180190,,
2 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-2-dormitorios-y-servicio-inmuebles-19653215,-34.93632,-54.93778
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/lindisima-a-casa-en-venta-a-pasos-de-la-playa-en-montoya-inmuebles-20037283,,
4 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-golf-punta-del-este-inmuebles-16906225,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-17598091,,
3 Dormitorios,U$S 350.000,https://www.gallito.com.uy/lindisima-a-casa-en-venta-a-pasos-de-la-playa-en-montoya-inmuebles-18613051,,
Más de 4 dormitorios - 280 m2,U$S 355.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-18006985,-34.93632,-54.93778
3 Dormitorios,U$S 355.000,https://www.gallito.com.uy/chalet-tradicional-en-barrio-residencial-zona-muy-solicita-inmuebles-17643539,,
3 Dormitorios,U$S 355.000,https://www.gallito.com.uy/espectacular-casa-a-pocos-metros-del-mar-inmuebles-18912741,,
3 Dormitorios,U$S 355.000,https://www.gallito.com.uy/casa-en-venta-cantegril-inmuebles-19895579,,
4 Dormitorios,U$S 355.000,https://www.gallito.com.uy/casa-en-cantegril-4-dormitorios-inmuebles-19766005,,
4 Dormitorios,U$S 355.000,https://www.gallito.com.uy/venta-casa-4-dormitorios-mansa-punta-del-este-inmuebles-18983633,,
3 Dormitorios - 240 m2,U$S 355.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-16909294,-34.92853,-54.94705
4 Dormitorios,U$S 355.000,https://www.gallito.com.uy/casa-en-venta-en-cantegrill-inmuebles-19610302,-34.955,-54.971
3 Dormitorios,U$S 357.000,https://www.gallito.com.uy/consulte-por-financiaciã³n-inmuebles-19455105,-34.91784,-54.96818
3 Dormitorios,U$S 357.000,https://www.gallito.com.uy/consulte-por-financiaciã³n-inmuebles-19184777,-34.91784,-54.96818
2 Dormitorios,U$S 358.000,https://www.gallito.com.uy/muy-linda-casa-a-la-venta-toda-reciclada-inmuebles-16664483,,
Más de 4 dormitorios - 198 m2,U$S 359.000,https://www.gallito.com.uy/venta-casa-punta-del-este-mansa-inmuebles-19050082,-34.918,-54.97659
3 Dormitorios,U$S 360.000,https://www.gallito.com.uy/casa-en-construcciã³n-de-3-dormitorios-inmuebles-20109651,,
Más de 4 dormitorios,U$S 360.000,https://www.gallito.com.uy/casa-en-venta-lugano-marly-4-dormitorios-inmuebles-17691750,-34.9268,-54.93358
3 Dormitorios,U$S 360.000,https://www.gallito.com.uy/hermosa-casa-en-montoya-inmuebles-17644716,,
3 Dormitorios,U$S 360.000,https://www.gallito.com.uy/casa-3-dormitorios-la-barra-punta-del-este-inmuebles-16906203,,
3 Dormitorios,U$S 360.000,https://www.gallito.com.uy/venta-casa-en-mansa-4-dormitorios-inmuebles-17643598,,
4 Dormitorios,U$S 360.000,https://www.gallito.com.uy/mansa-casa-de-4-dormitorios-inmuebles-15656811,,
4 Dormitorios - 300 m2,U$S 360.000,https://www.gallito.com.uy/casa-4-dormitorios-en-jardines-de-cordoba-punta-del-este-inmuebles-19417363,-34.91792,-54.94123
2 Dormitorios,U$S 360.000,https://www.gallito.com.uy/casa-en-jardines-de-cordoba-2-dormitorios-inmuebles-19765865,,
4 Dormitorios,U$S 360.000,https://www.gallito.com.uy/a-pasos-de-todo-inmuebles-17597819,,
3 Dormitorios - 178 m2,U$S 360.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-rincon-del-indio-ref-2992-inmuebles-17911965,-34.92191,-54.89375
3 Dormitorios,U$S 360.000,https://www.gallito.com.uy/alquiler-o-venta-casa-complejo-solana-3-dormitorios-en-sui-inmuebles-19731569,0.0,0.0
